id,startup_id,update_type,title,description,update_date,is_published,created_by,created_at,updated_at
984,270,Funding,RideFast Pro - Funding,"RideFast Pro has announced a funding milestone, strengthening its position in the FoodTech space.",2019-05-14,1,1,2022-09-07 12:35:08,2023-04-06 07:12:33
985,270,Partnership,RideFast Pro - Partnership,"RideFast Pro has announced a partnership milestone, strengthening its position in the FoodTech space.",2015-04-27,1,1,2020-08-09 19:26:21,2024-12-12 15:13:12
986,270,Product Launch,RideFast Pro - Product Launch,"RideFast Pro has announced a product launch milestone, strengthening its position in the FoodTech space.",2016-03-16,1,1,2020-09-05 11:26:12,2023-09-23 08:31:17
987,270,Government Grant,RideFast Pro - Government Grant,"RideFast Pro has announced a government grant milestone, strengthening its position in the FoodTech space.",2023-10-04,1,1,2022-03-01 02:41:16,2023-02-03 23:09:44
988,270,Funding,RideFast Pro - Funding,"RideFast Pro has announced a funding milestone, strengthening its position in the FoodTech space.",2024-01-17,1,1,2022-12-11 16:09:39,2024-06-10 22:15:46
989,271,Award,SunPower Hub - Award,"SunPower Hub has announced a award milestone, strengthening its position in the Logistics space.",2022-04-01,0,1,2023-11-21 07:31:59,2023-12-24 22:52:05
990,271,Government Grant,SunPower Hub - Government Grant,"SunPower Hub has announced a government grant milestone, strengthening its position in the Logistics space.",2022-07-12,1,1,2022-08-25 14:40:29,2023-10-02 09:07:50
991,271,Patent Filed,SunPower Hub - Patent Filed,"SunPower Hub has announced a patent filed milestone, strengthening its position in the Logistics space.",2020-09-11,0,1,2023-06-30 10:35:30,2024-11-09 21:02:16
992,271,Patent Filed,SunPower Hub - Patent Filed,"SunPower Hub has announced a patent filed milestone, strengthening its position in the Logistics space.",2022-04-28,1,1,2024-06-05 21:08:19,2024-12-03 17:52:12
993,271,Award,SunPower Hub - Award,"SunPower Hub has announced a award milestone, strengthening its position in the Logistics space.",2022-03-17,1,1,2020-06-22 02:37:22,2023-08-04 10:30:42
994,271,Government Grant,SunPower Hub - Government Grant,"SunPower Hub has announced a government grant milestone, strengthening its position in the Logistics space.",2019-01-16,1,1,2023-06-28 01:26:33,2023-05-31 05:00:28
995,272,Government Grant,YumTech Hub - Government Grant,"YumTech Hub has announced a government grant milestone, strengthening its position in the HealthTech space.",2022-08-31,1,1,2020-09-21 02:23:44,2023-07-20 21:19:52
996,272,Expansion,YumTech Hub - Expansion,"YumTech Hub has announced a expansion milestone, strengthening its position in the HealthTech space.",2022-04-01,1,1,2020-11-19 09:56:56,2024-08-08 19:41:45
997,272,Revenue Milestone,YumTech Hub - Revenue Milestone,"YumTech Hub has announced a revenue milestone milestone, strengthening its position in the HealthTech space.",2022-02-22,1,1,2021-10-27 12:41:04,2023-01-26 06:30:38
998,273,Revenue Milestone,DroneBot Now - Revenue Milestone,"DroneBot Now has announced a revenue milestone milestone, strengthening its position in the Cybersecurity space.",2016-11-26,0,1,2022-04-26 12:06:40,2023-12-16 18:02:23
999,273,Product Launch,DroneBot Now - Product Launch,"DroneBot Now has announced a product launch milestone, strengthening its position in the Cybersecurity space.",2018-10-04,1,1,2022-06-12 04:32:14,2024-05-03 07:33:00
1000,273,Revenue Milestone,DroneBot Now - Revenue Milestone,"DroneBot Now has announced a revenue milestone milestone, strengthening its position in the Cybersecurity space.",2018-08-17,0,1,2020-07-20 04:09:50,2024-01-01 09:47:58
1001,273,Award,DroneBot Now - Award,"DroneBot Now has announced a award milestone, strengthening its position in the Cybersecurity space.",2023-10-14,0,1,2022-03-10 07:46:19,2024-02-18 20:47:12
1002,274,Media Feature,RoboArm Plus - Media Feature,"RoboArm Plus has announced a media feature milestone, strengthening its position in the DeepTech space.",2021-10-23,0,1,2023-01-09 04:50:56,2024-11-17 19:00:59
1003,274,Media Feature,RoboArm Plus - Media Feature,"RoboArm Plus has announced a media feature milestone, strengthening its position in the DeepTech space.",2016-04-22,1,1,2020-12-27 18:05:30,2023-08-04 02:55:55
1004,274,Award,RoboArm Plus - Award,"RoboArm Plus has announced a award milestone, strengthening its position in the DeepTech space.",2024-08-12,1,1,2021-10-31 23:59:03,2023-08-29 11:00:54
1005,274,Award,RoboArm Plus - Award,"RoboArm Plus has announced a award milestone, strengthening its position in the DeepTech space.",2023-11-01,0,1,2023-08-20 19:11:36,2023-12-21 04:32:45
1006,274,Revenue Milestone,RoboArm Plus - Revenue Milestone,"RoboArm Plus has announced a revenue milestone milestone, strengthening its position in the DeepTech space.",2020-08-29,1,1,2022-11-30 23:01:58,2024-04-11 06:30:21
1007,275,Patent Filed,AppSuite Pro - Patent Filed,"AppSuite Pro has announced a patent filed milestone, strengthening its position in the Mobility space.",2022-05-19,0,1,2023-10-22 07:34:14,2023-02-01 08:21:25
1008,275,Revenue Milestone,AppSuite Pro - Revenue Milestone,"AppSuite Pro has announced a revenue milestone milestone, strengthening its position in the Mobility space.",2023-07-24,1,1,2021-05-18 02:05:45,2024-08-21 02:09:37
1009,275,Product Launch,AppSuite Pro - Product Launch,"AppSuite Pro has announced a product launch milestone, strengthening its position in the Mobility space.",2023-01-07,1,1,2023-08-25 04:02:35,2023-04-16 04:05:15
1010,276,Expansion,FlexCharge Ventures - Expansion,"FlexCharge Ventures has announced a expansion milestone, strengthening its position in the Mobility space.",2022-03-10,0,1,2021-10-31 03:35:34,2024-08-27 19:36:00
1011,277,Expansion,MedTrack AI - Expansion,"MedTrack AI has announced a expansion milestone, strengthening its position in the AI/ML space.",2014-07-16,1,1,2024-11-15 00:07:44,2023-10-03 02:27:29
1012,277,Media Feature,MedTrack AI - Media Feature,"MedTrack AI has announced a media feature milestone, strengthening its position in the AI/ML space.",2013-08-04,0,1,2022-01-25 11:47:00,2024-04-23 19:46:01
1013,277,Expansion,MedTrack AI - Expansion,"MedTrack AI has announced a expansion milestone, strengthening its position in the AI/ML space.",2023-11-26,1,1,2023-07-03 02:10:15,2023-03-19 01:54:53
1014,278,Funding,DataPulse India - Funding,"DataPulse India has announced a funding milestone, strengthening its position in the Cybersecurity space.",2023-05-30,1,1,2023-10-15 12:15:48,2024-02-25 20:59:07
1015,278,Funding,DataPulse India - Funding,"DataPulse India has announced a funding milestone, strengthening its position in the Cybersecurity space.",2017-02-13,0,1,2024-04-01 23:17:04,2024-01-29 13:31:21
1016,278,Expansion,DataPulse India - Expansion,"DataPulse India has announced a expansion milestone, strengthening its position in the Cybersecurity space.",2023-03-23,1,1,2021-04-10 20:13:47,2023-05-30 07:49:45
1017,278,Patent Filed,DataPulse India - Patent Filed,"DataPulse India has announced a patent filed milestone, strengthening its position in the Cybersecurity space.",2024-04-18,1,1,2021-10-12 13:27:10,2024-01-30 23:42:31
1018,278,Funding,DataPulse India - Funding,"DataPulse India has announced a funding milestone, strengthening its position in the Cybersecurity space.",2018-01-24,1,1,2020-10-08 06:17:51,2024-04-30 12:41:13
1019,278,Product Launch,DataPulse India - Product Launch,"DataPulse India has announced a product launch milestone, strengthening its position in the Cybersecurity space.",2016-05-05,0,1,2020-02-12 18:53:57,2024-11-28 19:38:26
1020,279,Product Launch,SwiftLogix - Product Launch,"SwiftLogix has announced a product launch milestone, strengthening its position in the HealthTech space.",2024-07-15,0,1,2023-01-08 20:23:50,2023-07-26 03:24:38
1021,279,Patent Filed,SwiftLogix - Patent Filed,"SwiftLogix has announced a patent filed milestone, strengthening its position in the HealthTech space.",2024-08-12,1,1,2023-04-25 22:14:15,2023-08-30 17:05:52
1022,279,Revenue Milestone,SwiftLogix - Revenue Milestone,"SwiftLogix has announced a revenue milestone milestone, strengthening its position in the HealthTech space.",2019-10-05,1,1,2021-04-29 10:58:20,2024-12-30 21:30:46
1023,280,Funding,SnackBox Box - Funding,"SnackBox Box has announced a funding milestone, strengthening its position in the FoodTech space.",2017-05-29,1,1,2022-09-04 07:35:58,2023-12-27 04:00:13
1024,280,Government Grant,SnackBox Box - Government Grant,"SnackBox Box has announced a government grant milestone, strengthening its position in the FoodTech space.",2017-06-11,1,1,2022-09-01 06:21:57,2024-05-26 17:08:00
1025,280,Product Launch,SnackBox Box - Product Launch,"SnackBox Box has announced a product launch milestone, strengthening its position in the FoodTech space.",2020-07-06,0,1,2023-07-04 18:27:54,2024-07-08 21:14:14
1026,280,Media Feature,SnackBox Box - Media Feature,"SnackBox Box has announced a media feature milestone, strengthening its position in the FoodTech space.",2023-07-25,1,1,2022-07-01 11:46:29,2024-05-16 04:15:22
1027,280,Hiring,SnackBox Box - Hiring,"SnackBox Box has announced a hiring milestone, strengthening its position in the FoodTech space.",2022-10-24,0,1,2022-02-28 14:50:57,2023-10-25 12:27:16
1028,281,Media Feature,CloudNest Tech - Media Feature,"CloudNest Tech has announced a media feature milestone, strengthening its position in the Logistics space.",2019-08-20,1,1,2024-08-23 15:55:50,2023-01-21 12:12:03
1029,281,Media Feature,CloudNest Tech - Media Feature,"CloudNest Tech has announced a media feature milestone, strengthening its position in the Logistics space.",2017-09-02,1,1,2021-08-19 13:05:45,2023-05-01 00:43:08
1030,281,Hiring,CloudNest Tech - Hiring,"CloudNest Tech has announced a hiring milestone, strengthening its position in the Logistics space.",2022-04-23,1,1,2022-12-02 09:39:48,2024-10-18 15:52:58
1031,281,Media Feature,CloudNest Tech - Media Feature,"CloudNest Tech has announced a media feature milestone, strengthening its position in the Logistics space.",2024-11-26,1,1,2021-08-30 20:48:40,2024-11-12 00:20:06
1032,281,Product Launch,CloudNest Tech - Product Launch,"CloudNest Tech has announced a product launch milestone, strengthening its position in the Logistics space.",2022-01-10,1,1,2021-04-03 07:20:47,2023-06-16 10:04:05
1033,282,Award,DocAI Labs - Award,"DocAI Labs has announced a award milestone, strengthening its position in the Mobility space.",2024-06-03,1,1,2020-01-14 07:12:37,2024-06-01 11:42:33
1034,282,Product Launch,DocAI Labs - Product Launch,"DocAI Labs has announced a product launch milestone, strengthening its position in the Mobility space.",2020-05-12,1,1,2021-11-15 12:19:00,2023-01-14 02:18:58
1035,282,Hiring,DocAI Labs - Hiring,"DocAI Labs has announced a hiring milestone, strengthening its position in the Mobility space.",2023-02-02,0,1,2024-02-01 17:31:04,2023-11-17 14:00:40
1036,282,Media Feature,DocAI Labs - Media Feature,"DocAI Labs has announced a media feature milestone, strengthening its position in the Mobility space.",2017-11-25,1,1,2020-09-10 19:37:33,2023-09-13 01:34:46
1037,282,Product Launch,DocAI Labs - Product Launch,"DocAI Labs has announced a product launch milestone, strengthening its position in the Mobility space.",2022-03-28,1,1,2020-10-24 06:46:47,2023-09-05 22:07:54
1038,282,Partnership,DocAI Labs - Partnership,"DocAI Labs has announced a partnership milestone, strengthening its position in the Mobility space.",2020-08-13,1,1,2024-05-20 05:51:18,2024-03-05 18:46:25
1039,283,Expansion,QuantumTech India - Expansion,"QuantumTech India has announced a expansion milestone, strengthening its position in the EdTech space.",2024-09-30,1,1,2020-03-03 09:32:02,2024-11-10 01:17:07
1040,283,Award,QuantumTech India - Award,"QuantumTech India has announced a award milestone, strengthening its position in the EdTech space.",2024-04-07,0,1,2020-05-06 03:00:36,2023-02-18 23:07:24
1041,283,Funding,QuantumTech India - Funding,"QuantumTech India has announced a funding milestone, strengthening its position in the EdTech space.",2023-05-09,1,1,2023-01-22 10:11:31,2024-07-04 15:23:59
1042,283,Funding,QuantumTech India - Funding,"QuantumTech India has announced a funding milestone, strengthening its position in the EdTech space.",2023-07-26,1,1,2020-08-21 09:35:32,2024-10-13 08:27:31
1043,283,Product Launch,QuantumTech India - Product Launch,"QuantumTech India has announced a product launch milestone, strengthening its position in the EdTech space.",2024-10-02,0,1,2020-05-05 01:55:10,2023-05-25 01:39:46
1044,284,Expansion,RoboArm Pro - Expansion,"RoboArm Pro has announced a expansion milestone, strengthening its position in the FinTech space.",2017-05-28,0,1,2023-03-29 14:11:19,2023-05-14 11:59:50
1045,284,Revenue Milestone,RoboArm Pro - Revenue Milestone,"RoboArm Pro has announced a revenue milestone milestone, strengthening its position in the FinTech space.",2017-03-06,0,1,2020-11-16 14:35:29,2024-10-03 09:46:30
1046,284,Patent Filed,RoboArm Pro - Patent Filed,"RoboArm Pro has announced a patent filed milestone, strengthening its position in the FinTech space.",2020-10-22,1,1,2022-06-08 20:34:58,2023-04-16 09:26:55
1047,284,Hiring,RoboArm Pro - Hiring,"RoboArm Pro has announced a hiring milestone, strengthening its position in the FinTech space.",2023-01-17,1,1,2023-02-05 10:19:13,2024-11-18 11:53:47
1048,285,Hiring,ChargePod Plus - Hiring,"ChargePod Plus has announced a hiring milestone, strengthening its position in the HealthTech space.",2022-12-10,0,1,2022-12-11 15:38:07,2024-03-01 04:30:20
1049,286,Funding,GeneticaAI Byte - Funding,"GeneticaAI Byte has announced a funding milestone, strengthening its position in the Cybersecurity space.",2018-02-14,1,1,2023-01-19 08:56:23,2023-06-01 03:43:18
1050,286,Media Feature,GeneticaAI Byte - Media Feature,"GeneticaAI Byte has announced a media feature milestone, strengthening its position in the Cybersecurity space.",2022-09-26,1,1,2023-08-13 04:57:52,2024-03-05 06:43:09
1051,287,Hiring,MoneyMap Labs - Hiring,"MoneyMap Labs has announced a hiring milestone, strengthening its position in the DeepTech space.",2024-12-24,0,1,2020-01-22 02:44:59,2023-08-27 10:52:17
1052,287,Hiring,MoneyMap Labs - Hiring,"MoneyMap Labs has announced a hiring milestone, strengthening its position in the DeepTech space.",2022-11-19,0,1,2022-08-16 06:07:06,2023-09-25 17:34:01
1053,287,Partnership,MoneyMap Labs - Partnership,"MoneyMap Labs has announced a partnership milestone, strengthening its position in the DeepTech space.",2020-11-29,1,1,2023-02-02 10:53:23,2023-06-21 18:30:37
1054,287,Expansion,MoneyMap Labs - Expansion,"MoneyMap Labs has announced a expansion milestone, strengthening its position in the DeepTech space.",2021-05-18,1,1,2023-10-10 21:03:52,2024-10-06 14:44:22
1055,288,Government Grant,ChargeUp Tech - Government Grant,"ChargeUp Tech has announced a government grant milestone, strengthening its position in the Logistics space.",2018-07-02,1,1,2021-03-09 00:35:57,2023-11-21 20:54:43
1056,288,Hiring,ChargeUp Tech - Hiring,"ChargeUp Tech has announced a hiring milestone, strengthening its position in the Logistics space.",2013-11-20,0,1,2023-05-07 16:00:16,2023-07-13 03:17:21
1057,288,Award,ChargeUp Tech - Award,"ChargeUp Tech has announced a award milestone, strengthening its position in the Logistics space.",2019-10-30,1,1,2020-03-16 02:29:04,2023-05-27 11:29:48
1058,288,Media Feature,ChargeUp Tech - Media Feature,"ChargeUp Tech has announced a media feature milestone, strengthening its position in the Logistics space.",2018-08-07,0,1,2023-07-17 10:38:29,2023-04-16 22:10:02
1059,288,Partnership,ChargeUp Tech - Partnership,"ChargeUp Tech has announced a partnership milestone, strengthening its position in the Logistics space.",2023-02-13,1,1,2022-04-03 14:43:02,2023-09-08 21:28:38
1060,289,Partnership,KisanTech Plus - Partnership,"KisanTech Plus has announced a partnership milestone, strengthening its position in the Cybersecurity space.",2021-11-22,1,1,2022-09-21 20:29:17,2023-07-04 18:22:00
1061,289,Revenue Milestone,KisanTech Plus - Revenue Milestone,"KisanTech Plus has announced a revenue milestone milestone, strengthening its position in the Cybersecurity space.",2023-11-23,0,1,2022-05-21 12:24:39,2024-06-16 17:06:53
1062,289,Media Feature,KisanTech Plus - Media Feature,"KisanTech Plus has announced a media feature milestone, strengthening its position in the Cybersecurity space.",2019-04-11,0,1,2021-09-19 10:06:22,2023-12-25 06:28:43
1063,289,Award,KisanTech Plus - Award,"KisanTech Plus has announced a award milestone, strengthening its position in the Cybersecurity space.",2019-02-09,1,1,2022-03-26 21:41:23,2024-07-28 06:18:07
1064,290,Revenue Milestone,MLStudio Pro - Revenue Milestone,"MLStudio Pro has announced a revenue milestone milestone, strengthening its position in the AgriTech space.",2023-10-24,0,1,2024-09-04 08:42:42,2024-08-18 23:07:09
1065,290,Funding,MLStudio Pro - Funding,"MLStudio Pro has announced a funding milestone, strengthening its position in the AgriTech space.",2023-02-28,0,1,2022-04-27 19:42:17,2023-03-29 16:59:53
1066,291,Product Launch,CropBot Now - Product Launch,"CropBot Now has announced a product launch milestone, strengthening its position in the Robotics space.",2021-07-29,0,1,2020-08-15 11:05:22,2024-02-11 16:04:39
1067,291,Hiring,CropBot Now - Hiring,"CropBot Now has announced a hiring milestone, strengthening its position in the Robotics space.",2021-03-24,1,1,2021-04-11 17:49:43,2023-10-23 09:33:23
1068,291,Government Grant,CropBot Now - Government Grant,"CropBot Now has announced a government grant milestone, strengthening its position in the Robotics space.",2023-12-04,1,1,2022-03-30 06:13:03,2023-08-20 14:40:11
1069,291,Product Launch,CropBot Now - Product Launch,"CropBot Now has announced a product launch milestone, strengthening its position in the Robotics space.",2018-10-31,0,1,2020-01-20 07:10:11,2023-07-24 21:40:53
1070,291,Patent Filed,CropBot Now - Patent Filed,"CropBot Now has announced a patent filed milestone, strengthening its position in the Robotics space.",2018-10-06,1,1,2024-10-07 17:28:49,2024-04-01 09:49:33
1071,291,Government Grant,CropBot Now - Government Grant,"CropBot Now has announced a government grant milestone, strengthening its position in the Robotics space.",2018-10-12,1,1,2020-04-20 18:00:09,2024-11-13 14:42:14
1072,292,Media Feature,MedTrack Tech - Media Feature,"MedTrack Tech has announced a media feature milestone, strengthening its position in the SaaS space.",2019-09-30,1,1,2024-02-10 11:17:59,2023-03-26 04:42:04
1073,292,Funding,MedTrack Tech - Funding,"MedTrack Tech has announced a funding milestone, strengthening its position in the SaaS space.",2017-01-26,1,1,2022-04-27 16:41:31,2024-02-03 22:16:58
1074,292,Partnership,MedTrack Tech - Partnership,"MedTrack Tech has announced a partnership milestone, strengthening its position in the SaaS space.",2021-04-27,1,1,2020-05-28 16:18:39,2023-10-20 10:27:35
1075,292,Media Feature,MedTrack Tech - Media Feature,"MedTrack Tech has announced a media feature milestone, strengthening its position in the SaaS space.",2023-09-24,0,1,2022-12-16 16:51:56,2024-07-07 09:28:41
1076,292,Media Feature,MedTrack Tech - Media Feature,"MedTrack Tech has announced a media feature milestone, strengthening its position in the SaaS space.",2024-03-13,0,1,2024-08-22 10:47:17,2023-09-12 19:09:07
1077,293,Revenue Milestone,CyberGuard - Revenue Milestone,"CyberGuard has announced a revenue milestone milestone, strengthening its position in the Logistics space.",2019-04-09,1,1,2020-11-10 09:44:21,2024-11-10 17:10:56
1078,293,Revenue Milestone,CyberGuard - Revenue Milestone,"CyberGuard has announced a revenue milestone milestone, strengthening its position in the Logistics space.",2024-08-30,1,1,2020-01-04 10:17:42,2023-09-06 11:46:45
1079,293,Hiring,CyberGuard - Hiring,"CyberGuard has announced a hiring milestone, strengthening its position in the Logistics space.",2022-09-12,1,1,2024-08-29 23:07:50,2024-12-24 06:10:57
1080,293,Patent Filed,CyberGuard - Patent Filed,"CyberGuard has announced a patent filed milestone, strengthening its position in the Logistics space.",2020-08-30,0,1,2022-01-02 02:11:22,2023-03-30 15:11:33
1081,293,Partnership,CyberGuard - Partnership,"CyberGuard has announced a partnership milestone, strengthening its position in the Logistics space.",2021-09-07,1,1,2023-01-04 08:11:59,2023-10-30 17:29:50
1082,294,Expansion,MoveIt AI - Expansion,"MoveIt AI has announced a expansion milestone, strengthening its position in the Logistics space.",2024-09-04,1,1,2024-01-21 03:31:04,2023-11-04 17:14:36
1083,295,Funding,CityRide - Funding,"CityRide has announced a funding milestone, strengthening its position in the Mobility space.",2022-07-06,1,1,2023-01-10 00:20:25,2023-07-24 12:09:26
1084,295,Expansion,CityRide - Expansion,"CityRide has announced a expansion milestone, strengthening its position in the Mobility space.",2022-08-25,1,1,2020-09-14 07:37:32,2023-04-14 07:27:21
1085,295,Media Feature,CityRide - Media Feature,"CityRide has announced a media feature milestone, strengthening its position in the Mobility space.",2019-07-13,1,1,2021-08-25 10:56:33,2024-12-24 15:34:36
1086,295,Media Feature,CityRide - Media Feature,"CityRide has announced a media feature milestone, strengthening its position in the Mobility space.",2023-01-08,1,1,2020-10-19 22:22:24,2023-04-02 17:02:40
1087,296,Media Feature,AppSuite AI - Media Feature,"AppSuite AI has announced a media feature milestone, strengthening its position in the Mobility space.",2022-12-28,1,1,2022-06-10 21:32:36,2024-06-20 09:48:04
1088,296,Award,AppSuite AI - Award,"AppSuite AI has announced a award milestone, strengthening its position in the Mobility space.",2023-07-03,1,1,2021-01-15 12:37:02,2024-06-30 21:08:57
1089,296,Product Launch,AppSuite AI - Product Launch,"AppSuite AI has announced a product launch milestone, strengthening its position in the Mobility space.",2018-07-01,1,1,2022-06-23 01:10:40,2024-09-03 15:28:34
1090,296,Expansion,AppSuite AI - Expansion,"AppSuite AI has announced a expansion milestone, strengthening its position in the Mobility space.",2022-11-14,1,1,2024-07-19 05:27:21,2024-04-01 04:02:18
1091,297,Product Launch,ClassBot Tech - Product Launch,"ClassBot Tech has announced a product launch milestone, strengthening its position in the EdTech space.",2016-06-11,0,1,2023-06-28 18:01:45,2024-12-29 06:44:07
1092,297,Patent Filed,ClassBot Tech - Patent Filed,"ClassBot Tech has announced a patent filed milestone, strengthening its position in the EdTech space.",2020-03-03,0,1,2023-03-17 19:18:05,2023-09-06 18:21:25
1093,297,Funding,ClassBot Tech - Funding,"ClassBot Tech has announced a funding milestone, strengthening its position in the EdTech space.",2022-09-04,0,1,2022-07-30 11:13:27,2023-07-08 03:01:33
1094,297,Government Grant,ClassBot Tech - Government Grant,"ClassBot Tech has announced a government grant milestone, strengthening its position in the EdTech space.",2020-03-05,1,1,2024-04-03 13:05:31,2023-02-19 20:29:37
1095,297,Hiring,ClassBot Tech - Hiring,"ClassBot Tech has announced a hiring milestone, strengthening its position in the EdTech space.",2024-12-06,1,1,2021-09-22 21:31:50,2024-02-01 04:15:59
1096,298,Expansion,BuildBot Hub - Expansion,"BuildBot Hub has announced a expansion milestone, strengthening its position in the Renewable Energy space.",2024-12-06,0,1,2023-05-20 20:12:54,2024-12-01 23:35:39
1097,298,Award,BuildBot Hub - Award,"BuildBot Hub has announced a award milestone, strengthening its position in the Renewable Energy space.",2023-02-27,1,1,2023-08-12 12:58:34,2023-11-14 06:19:43
1098,298,Patent Filed,BuildBot Hub - Patent Filed,"BuildBot Hub has announced a patent filed milestone, strengthening its position in the Renewable Energy space.",2024-10-15,1,1,2020-11-26 17:48:41,2024-07-22 15:05:19
1099,298,Hiring,BuildBot Hub - Hiring,"BuildBot Hub has announced a hiring milestone, strengthening its position in the Renewable Energy space.",2024-07-25,0,1,2020-11-15 21:47:26,2024-11-26 12:05:51
1100,298,Revenue Milestone,BuildBot Hub - Revenue Milestone,"BuildBot Hub has announced a revenue milestone milestone, strengthening its position in the Renewable Energy space.",2024-07-02,0,1,2021-08-04 06:50:59,2023-02-03 00:59:53
1101,299,Award,QuickMart Ventures - Award,"QuickMart Ventures has announced a award milestone, strengthening its position in the FoodTech space.",2021-10-02,1,1,2021-02-17 12:28:22,2023-09-13 14:38:30
1102,299,Hiring,QuickMart Ventures - Hiring,"QuickMart Ventures has announced a hiring milestone, strengthening its position in the FoodTech space.",2022-12-04,1,1,2024-02-11 20:11:54,2024-10-12 18:02:57
1103,299,Patent Filed,QuickMart Ventures - Patent Filed,"QuickMart Ventures has announced a patent filed milestone, strengthening its position in the FoodTech space.",2023-07-21,1,1,2024-07-31 11:11:10,2023-03-17 13:49:58
1104,300,Media Feature,ChefBot Now - Media Feature,"ChefBot Now has announced a media feature milestone, strengthening its position in the SaaS space.",2023-08-25,1,1,2024-06-18 14:29:36,2023-12-13 12:14:51
1105,300,Expansion,ChefBot Now - Expansion,"ChefBot Now has announced a expansion milestone, strengthening its position in the SaaS space.",2019-01-28,1,1,2021-06-23 00:16:19,2023-07-18 04:13:44
1106,300,Patent Filed,ChefBot Now - Patent Filed,"ChefBot Now has announced a patent filed milestone, strengthening its position in the SaaS space.",2022-12-13,1,1,2023-11-02 11:29:17,2024-08-20 08:37:08
1107,300,Funding,ChefBot Now - Funding,"ChefBot Now has announced a funding milestone, strengthening its position in the SaaS space.",2017-07-05,0,1,2020-08-09 09:16:43,2024-11-17 16:06:23
1108,300,Hiring,ChefBot Now - Hiring,"ChefBot Now has announced a hiring milestone, strengthening its position in the SaaS space.",2023-11-08,0,1,2024-03-19 01:14:46,2024-03-23 22:22:16
1109,301,Product Launch,PredictAI Solutions - Product Launch,"PredictAI Solutions has announced a product launch milestone, strengthening its position in the BioTech space.",2018-12-13,1,1,2022-10-08 22:02:02,2024-11-14 08:51:53
1110,301,Revenue Milestone,PredictAI Solutions - Revenue Milestone,"PredictAI Solutions has announced a revenue milestone milestone, strengthening its position in the BioTech space.",2020-01-18,1,1,2023-06-06 05:43:37,2024-05-21 16:31:40
1111,301,Patent Filed,PredictAI Solutions - Patent Filed,"PredictAI Solutions has announced a patent filed milestone, strengthening its position in the BioTech space.",2024-05-29,1,1,2020-09-09 05:29:08,2024-11-02 18:37:33
1112,301,Partnership,PredictAI Solutions - Partnership,"PredictAI Solutions has announced a partnership milestone, strengthening its position in the BioTech space.",2020-07-11,1,1,2021-10-16 13:29:53,2023-08-15 21:48:38
1113,301,Patent Filed,PredictAI Solutions - Patent Filed,"PredictAI Solutions has announced a patent filed milestone, strengthening its position in the BioTech space.",2024-04-15,1,1,2022-06-14 03:51:21,2023-02-11 00:49:39
1114,301,Hiring,PredictAI Solutions - Hiring,"PredictAI Solutions has announced a hiring milestone, strengthening its position in the BioTech space.",2023-12-20,1,1,2022-03-22 02:10:33,2023-05-10 19:22:20
1115,302,Hiring,SolarMax Labs - Hiring,"SolarMax Labs has announced a hiring milestone, strengthening its position in the Renewable Energy space.",2022-11-10,1,1,2023-04-21 18:49:03,2024-10-28 13:29:15
1116,302,Patent Filed,SolarMax Labs - Patent Filed,"SolarMax Labs has announced a patent filed milestone, strengthening its position in the Renewable Energy space.",2022-07-26,0,1,2022-01-23 09:23:43,2024-02-07 19:31:28
1117,302,Patent Filed,SolarMax Labs - Patent Filed,"SolarMax Labs has announced a patent filed milestone, strengthening its position in the Renewable Energy space.",2022-02-26,0,1,2023-01-31 05:03:46,2023-05-16 01:47:29
1118,303,Government Grant,AgriVision Pro - Government Grant,"AgriVision Pro has announced a government grant milestone, strengthening its position in the AgriTech space.",2022-10-19,1,1,2024-12-15 08:22:35,2024-08-31 18:51:16
1119,304,Patent Filed,CoreTech Plus - Patent Filed,"CoreTech Plus has announced a patent filed milestone, strengthening its position in the AI/ML space.",2022-07-06,0,1,2023-01-05 22:12:27,2023-01-08 16:11:49
1120,304,Expansion,CoreTech Plus - Expansion,"CoreTech Plus has announced a expansion milestone, strengthening its position in the AI/ML space.",2019-03-18,1,1,2023-08-08 12:43:52,2023-06-12 00:50:04
1121,304,Funding,CoreTech Plus - Funding,"CoreTech Plus has announced a funding milestone, strengthening its position in the AI/ML space.",2017-12-24,1,1,2021-03-05 14:52:38,2024-08-18 03:48:43
1122,304,Revenue Milestone,CoreTech Plus - Revenue Milestone,"CoreTech Plus has announced a revenue milestone milestone, strengthening its position in the AI/ML space.",2024-01-06,0,1,2020-01-31 10:50:59,2023-11-10 03:25:59
1123,304,Hiring,CoreTech Plus - Hiring,"CoreTech Plus has announced a hiring milestone, strengthening its position in the AI/ML space.",2019-06-18,0,1,2020-06-28 00:14:12,2024-05-02 17:54:34
1124,304,Funding,CoreTech Plus - Funding,"CoreTech Plus has announced a funding milestone, strengthening its position in the AI/ML space.",2015-12-30,1,1,2020-05-05 09:31:25,2024-11-06 08:35:11
1125,305,Funding,GaiaTech Tech - Funding,"GaiaTech Tech has announced a funding milestone, strengthening its position in the AgriTech space.",2019-10-22,1,1,2020-10-25 06:28:31,2024-06-22 01:07:07
1126,305,Media Feature,GaiaTech Tech - Media Feature,"GaiaTech Tech has announced a media feature milestone, strengthening its position in the AgriTech space.",2023-03-18,0,1,2022-03-22 10:32:45,2024-06-17 15:46:59
