id,startup_id,tag,created_at,updated_at
791,237,series-a-ready,2023-08-19 20:10:22,2023-06-26 20:50:39
792,237,rural-focus,2024-07-20 09:47:11,2024-01-27 12:39:09
793,237,export-focused,2022-07-08 16:05:33,2023-06-05 03:05:00
794,237,women-led,2024-09-05 06:06:40,2023-12-27 19:40:28
795,238,series-a-ready,2024-01-04 05:02:14,2024-04-28 16:10:01
796,239,women-led,2023-02-02 18:55:01,2024-06-18 04:33:06
797,239,social-impact,2021-03-11 16:23:52,2024-02-28 07:47:26
798,239,deep-tech,2023-04-27 07:00:00,2024-12-13 23:46:29
799,239,seed-stage,2023-12-23 05:29:14,2023-10-25 19:09:43
800,239,b2b,2021-06-10 03:05:10,2023-01-09 04:58:31
801,240,government-backed,2021-04-20 14:18:13,2023-05-13 16:06:12
802,241,profitable,2023-11-18 00:45:28,2023-07-07 14:08:47
803,241,women-led,2022-06-11 14:12:36,2023-11-29 05:15:06
804,242,patent-holder,2023-05-10 18:54:05,2024-04-08 21:34:25
805,242,social-impact,2024-10-03 20:46:26,2023-07-14 07:29:58
806,242,bootstrapped,2022-11-09 20:11:04,2023-05-19 08:12:08
807,242,b2c,2024-12-24 08:38:45,2023-05-07 19:15:46
808,243,seed-stage,2022-09-08 18:29:35,2023-02-15 17:40:54
809,243,ipo-bound,2023-04-10 05:13:35,2024-11-15 15:35:20
810,243,series-a-ready,2021-05-03 09:28:32,2023-02-18 15:33:15
811,244,high-growth,2023-04-26 05:45:24,2023-09-04 18:30:34
812,244,women-led,2022-09-28 02:27:40,2024-10-20 12:00:54
813,245,unicorn,2021-06-07 02:37:34,2023-04-06 12:51:45
814,245,profitable,2021-11-09 10:46:47,2023-02-15 07:17:32
815,245,series-a-ready,2022-05-04 18:07:16,2024-09-29 02:19:13
816,245,deep-tech,2023-06-24 00:17:01,2024-11-16 17:19:08
817,245,ai-first,2023-02-09 15:44:34,2023-02-14 09:43:48
818,245,women-led,2021-04-27 08:41:06,2023-02-15 04:46:08
819,246,rural-focus,2021-05-18 22:54:18,2023-09-28 15:50:13
820,246,women-led,2023-05-29 00:37:50,2024-02-09 10:11:30
821,246,d2c,2024-01-06 05:48:39,2024-06-01 10:49:05
822,246,patent-holder,2024-08-18 01:35:51,2023-02-02 15:25:44
823,246,profitable,2024-10-11 11:15:53,2024-02-13 09:16:33
824,246,bootstrapped,2021-06-06 12:13:37,2023-08-09 11:37:43
825,247,women-led,2022-12-02 11:06:10,2024-12-15 02:47:05
826,247,series-a-ready,2022-08-02 14:36:39,2024-04-27 05:50:40
827,248,d2c,2022-12-23 14:20:46,2023-09-21 04:54:10
828,248,patent-holder,2024-01-13 02:22:10,2024-06-05 20:40:44
829,248,women-led,2023-11-23 20:34:24,2024-06-18 06:54:06
830,248,bootstrapped,2024-04-24 17:12:15,2024-12-30 06:21:36
831,249,high-growth,2024-06-08 07:14:30,2023-10-23 07:43:12
832,249,ipo-bound,2024-09-02 14:27:37,2024-11-18 00:14:47
833,249,women-led,2023-12-31 21:27:24,2023-02-10 09:37:21
834,250,b2b,2022-07-27 01:16:58,2023-08-12 02:29:32
835,250,series-a-ready,2021-04-09 21:08:02,2024-07-31 07:35:17
836,250,rural-focus,2024-02-12 19:32:30,2024-08-05 09:58:48
837,251,soonicorn,2022-03-23 14:11:44,2024-03-27 20:21:12
838,251,export-focused,2023-01-20 23:07:43,2023-05-17 11:17:45
839,251,rural-focus,2024-10-19 23:55:57,2023-09-05 00:52:41
840,251,ipo-bound,2024-02-25 23:13:04,2024-02-13 08:00:39
841,252,unicorn,2024-10-27 21:19:53,2024-06-08 21:43:06
842,252,series-a-ready,2022-07-26 19:04:50,2023-09-04 10:37:13
843,252,patent-holder,2024-07-19 09:22:24,2023-11-08 03:40:23
844,252,women-led,2021-06-09 02:58:54,2023-10-23 07:59:30
845,253,ai-first,2021-12-22 01:42:49,2023-05-05 03:51:15
846,253,export-focused,2022-07-26 06:29:30,2023-12-15 15:57:04
847,253,patent-holder,2023-04-01 11:30:42,2024-07-19 14:52:08
848,253,d2c,2022-01-28 07:40:23,2024-12-19 18:32:50
849,253,series-a-ready,2024-09-16 23:31:27,2023-09-27 06:01:30
850,254,social-impact,2021-06-07 02:42:29,2023-01-09 05:29:13
851,255,ai-first,2023-04-19 11:28:23,2023-11-14 19:45:11
852,255,women-led,2021-06-19 16:11:27,2023-12-16 11:45:47
853,256,seed-stage,2024-03-17 23:18:25,2023-04-06 18:50:44
854,256,patent-holder,2022-01-08 02:13:04,2024-04-18 20:53:21
855,257,soonicorn,2023-06-14 03:09:14,2024-12-16 11:07:58
856,257,bootstrapped,2021-02-09 15:20:00,2024-07-19 12:03:16
857,257,women-led,2022-12-24 17:52:41,2024-07-03 16:44:24
858,258,b2c,2023-12-18 06:37:35,2024-09-09 03:49:34
859,258,women-led,2022-10-25 17:44:48,2023-03-20 04:16:35
860,259,ai-first,2024-01-01 09:36:52,2023-01-10 06:59:02
861,259,series-a-ready,2023-02-01 22:47:02,2023-09-04 22:20:38
862,260,social-impact,2022-11-18 17:16:18,2024-11-06 19:54:20
863,260,export-focused,2024-02-21 11:19:35,2024-09-04 12:56:49
864,260,unicorn,2023-11-26 21:05:04,2024-04-13 16:40:49
865,260,government-backed,2021-01-31 15:17:30,2023-03-29 12:17:47
866,260,soonicorn,2024-08-16 23:26:41,2024-02-07 13:45:27
867,261,soonicorn,2021-01-16 12:33:12,2024-07-25 23:10:04
868,261,women-led,2021-11-19 11:57:16,2023-12-24 12:50:52
869,262,d2c,2022-11-08 14:59:03,2024-10-03 03:18:53
870,262,profitable,2021-11-16 21:22:52,2024-10-19 23:41:20
871,262,series-a-ready,2022-07-14 19:49:59,2023-05-12 21:15:41
872,262,government-backed,2021-04-22 02:14:21,2024-01-14 10:56:23
873,262,climate-positive,2024-09-27 19:31:41,2024-11-13 10:31:52
874,263,series-a-ready,2023-07-21 04:01:30,2024-09-16 09:36:31
875,263,social-impact,2021-02-02 12:25:09,2024-12-04 03:51:21
876,263,profitable,2023-04-29 18:08:11,2023-04-28 11:18:52
877,263,climate-positive,2024-08-15 11:28:50,2024-05-27 09:33:58
878,263,ai-first,2023-03-07 01:08:54,2023-12-26 09:52:49
879,264,b2b,2024-03-20 22:00:44,2023-03-13 12:33:21
880,265,high-growth,2024-05-25 09:11:11,2024-05-21 20:35:31
881,265,women-led,2024-07-27 17:09:13,2023-02-24 03:30:13
882,266,government-backed,2024-10-22 12:44:42,2023-04-24 22:46:58
883,266,deep-tech,2023-12-21 02:03:57,2024-11-14 15:29:28
884,266,women-led,2023-08-01 16:12:40,2023-10-21 05:27:46
885,266,ai-first,2021-01-28 20:13:25,2023-12-20 09:27:04
886,267,deep-tech,2023-04-25 15:49:12,2024-01-11 12:13:39
887,267,social-impact,2023-01-15 03:56:26,2024-03-18 04:27:45
888,267,seed-stage,2023-02-23 04:15:44,2023-11-27 22:07:22
889,267,patent-holder,2021-02-24 22:27:53,2024-12-14 09:54:41
890,267,high-growth,2023-02-21 23:00:12,2024-11-16 23:12:12
891,268,ipo-bound,2024-08-28 21:54:53,2023-05-02 21:25:23
892,268,women-led,2021-03-10 14:29:30,2024-06-12 21:06:57
893,268,government-backed,2023-05-09 21:58:09,2023-09-02 06:31:19
894,268,ai-first,2023-10-07 10:10:22,2024-11-17 23:27:08
895,268,export-focused,2023-11-19 11:36:42,2024-02-17 07:49:16
896,268,bootstrapped,2022-01-26 17:11:03,2024-05-06 04:29:21
897,269,export-focused,2021-10-14 04:22:25,2024-12-12 19:45:50
898,269,b2c,2024-04-07 21:46:08,2023-07-12 16:57:39
899,269,b2b,2022-08-28 04:50:55,2024-06-17 14:31:32
900,269,patent-holder,2024-09-13 22:21:36,2023-03-04 00:04:09
901,269,women-led,2022-11-11 04:44:24,2023-03-03 14:38:11
902,270,b2c,2023-08-18 03:02:08,2023-02-26 20:07:06
903,270,unicorn,2024-05-26 06:19:51,2024-10-17 18:59:04
904,270,rural-focus,2023-04-08 22:43:01,2024-10-06 13:48:44
905,270,ipo-bound,2024-04-14 04:59:37,2024-06-01 10:05:31
906,271,b2b,2024-02-11 15:24:51,2023-02-04 22:28:13
907,271,social-impact,2023-07-10 00:47:26,2024-06-27 10:08:33
908,271,d2c,2023-05-23 10:28:28,2024-06-01 02:14:34
909,272,women-led,2024-02-14 22:32:50,2023-01-20 23:25:58
910,272,b2b,2024-04-27 16:53:24,2023-09-30 00:09:59
911,272,seed-stage,2021-09-27 21:13:20,2023-04-06 07:18:02
912,272,soonicorn,2021-06-27 01:31:52,2023-08-02 00:05:37
913,272,bootstrapped,2024-04-18 17:37:50,2024-03-10 02:46:51
914,273,b2b,2024-07-07 11:25:42,2023-11-23 16:26:22
915,274,ipo-bound,2023-09-15 07:39:53,2024-10-29 10:11:26
916,274,bootstrapped,2023-03-25 16:00:22,2023-02-09 12:46:54
917,274,women-led,2022-12-04 22:46:28,2023-02-25 15:05:09
918,275,bootstrapped,2023-01-08 22:53:42,2023-01-30 10:22:58
919,275,b2c,2023-09-10 15:39:21,2023-01-10 22:07:46
920,275,high-growth,2023-06-29 05:15:37,2023-02-10 15:00:08
921,275,women-led,2023-07-13 22:43:18,2024-04-08 08:58:17
922,276,profitable,2021-07-03 13:16:09,2024-12-31 09:07:26
923,277,bootstrapped,2023-11-27 11:55:36,2023-11-20 21:50:07
924,277,b2b,2022-05-29 12:39:35,2023-01-05 07:51:02
925,278,b2b,2021-08-20 06:34:45,2023-08-22 01:13:48
926,278,bootstrapped,2021-12-12 04:48:18,2024-03-16 22:31:43
927,279,series-a-ready,2021-09-10 18:58:52,2023-04-05 03:28:35
928,279,seed-stage,2021-02-12 13:59:36,2023-10-03 10:22:38
929,279,bootstrapped,2023-04-22 16:35:04,2023-05-19 20:19:57
930,279,export-focused,2023-10-24 07:44:17,2024-03-23 03:50:01
931,280,deep-tech,2021-07-20 22:39:53,2024-10-15 22:24:30
932,280,ai-first,2024-11-15 17:15:14,2023-05-10 13:41:57
933,280,high-growth,2021-06-23 16:41:24,2024-10-31 18:46:48
934,281,social-impact,2021-02-08 08:02:54,2023-08-28 20:01:27
935,281,government-backed,2023-12-11 05:32:05,2023-06-13 13:33:08
936,281,b2b,2024-01-22 18:19:18,2024-10-14 03:29:05
937,281,export-focused,2024-02-14 10:53:16,2024-02-11 08:48:14
938,281,bootstrapped,2024-05-19 08:15:35,2023-12-22 22:10:09
939,281,women-led,2021-01-20 15:46:41,2023-07-29 03:05:39
940,282,climate-positive,2021-07-24 13:22:36,2024-05-31 08:14:30
941,282,profitable,2023-08-17 00:52:27,2023-07-03 04:59:14
942,282,high-growth,2021-03-16 21:13:06,2023-07-22 22:15:13
943,282,soonicorn,2021-04-10 17:35:06,2024-11-01 02:04:42
944,282,bootstrapped,2021-09-19 16:52:35,2024-05-11 07:19:46
945,283,women-led,2023-01-20 18:12:16,2023-01-03 01:03:36
946,283,soonicorn,2022-03-27 13:52:03,2024-08-15 12:21:56
947,283,social-impact,2022-05-09 12:49:15,2023-09-07 09:09:09
948,283,climate-positive,2023-12-21 06:03:45,2023-03-29 17:40:16
949,284,export-focused,2021-05-01 05:45:53,2023-11-13 16:46:39
950,284,unicorn,2023-04-04 18:05:18,2024-07-15 08:50:16
951,284,ipo-bound,2022-12-26 09:00:11,2024-04-04 09:01:28
952,284,profitable,2024-06-30 16:04:01,2023-04-07 19:59:47
953,284,social-impact,2021-11-29 20:51:17,2024-09-28 04:04:03
954,285,high-growth,2021-05-16 00:42:46,2024-04-24 11:51:23
955,285,ipo-bound,2024-07-23 13:56:12,2023-07-27 07:43:35
956,286,women-led,2023-02-03 17:52:08,2023-03-07 03:51:54
957,286,profitable,2024-03-26 15:45:16,2024-06-19 23:11:56
958,286,soonicorn,2021-02-23 04:57:55,2024-12-11 00:59:33
959,286,bootstrapped,2022-05-23 00:30:41,2024-05-14 22:47:18
960,287,women-led,2021-05-25 15:23:29,2023-12-17 06:02:52
961,287,profitable,2024-01-24 18:34:13,2024-09-18 19:05:55
962,288,export-focused,2023-03-08 06:04:44,2023-10-09 05:34:53
963,288,deep-tech,2024-12-07 14:22:33,2024-01-24 11:34:14
964,288,patent-holder,2021-02-05 18:10:11,2024-03-03 02:42:09
965,288,ipo-bound,2021-08-24 07:12:46,2023-10-30 02:58:01
966,288,women-led,2021-11-05 08:53:36,2024-12-20 21:20:23
967,289,government-backed,2023-10-07 20:14:11,2024-02-18 02:11:06
968,289,women-led,2022-01-19 20:31:25,2024-03-16 14:28:53
969,289,rural-focus,2022-06-30 04:12:36,2023-02-06 09:43:18
970,289,soonicorn,2021-08-19 04:58:44,2023-07-15 21:50:52
971,290,patent-holder,2024-01-04 21:48:59,2023-12-18 06:56:04
972,291,government-backed,2023-04-30 21:01:51,2024-08-20 19:50:49
973,291,d2c,2024-12-18 12:45:17,2024-03-09 22:46:21
974,291,series-a-ready,2022-09-05 19:24:55,2023-06-27 15:13:05
975,291,export-focused,2023-11-08 14:11:50,2023-04-09 05:12:46
976,291,seed-stage,2022-01-29 15:01:39,2024-04-11 09:16:52
977,292,social-impact,2021-09-02 23:52:50,2023-12-27 08:42:23
978,292,b2c,2023-12-30 02:15:28,2024-11-05 06:16:16
979,292,rural-focus,2024-02-19 11:27:13,2024-07-18 21:23:25
980,292,export-focused,2021-11-30 03:23:54,2023-01-29 21:44:21
981,292,women-led,2023-08-29 07:13:34,2023-01-28 15:07:23
982,293,profitable,2023-07-21 15:59:35,2023-10-16 08:14:41
983,293,deep-tech,2021-07-01 11:37:36,2023-12-11 20:35:38
984,293,social-impact,2022-12-04 21:29:17,2024-06-17 01:55:52
985,293,women-led,2024-12-21 03:01:12,2024-03-03 05:06:02
986,293,bootstrapped,2022-01-23 13:21:01,2024-04-15 01:22:45
987,294,deep-tech,2024-03-24 06:04:06,2023-02-21 22:16:08
988,294,export-focused,2024-11-30 03:19:57,2023-12-01 21:28:39
989,294,patent-holder,2022-01-05 16:19:44,2024-12-08 09:36:39
990,294,social-impact,2022-03-05 22:47:54,2024-09-22 14:07:09
991,294,climate-positive,2024-09-23 23:45:27,2024-04-21 17:33:05
992,295,export-focused,2022-02-01 11:33:59,2023-07-19 21:15:08
993,295,b2c,2023-08-09 22:53:54,2024-12-13 08:19:33
994,295,climate-positive,2023-08-07 15:49:07,2023-02-22 04:09:32
995,295,patent-holder,2021-06-19 16:52:13,2023-11-03 05:43:07
996,296,d2c,2023-10-04 10:06:35,2024-03-24 20:37:42
997,296,deep-tech,2022-05-06 05:14:00,2024-05-08 04:02:10
998,296,women-led,2021-07-23 16:04:47,2023-01-04 14:07:32
999,297,series-a-ready,2022-02-04 02:48:35,2023-06-04 20:51:07
1000,297,ai-first,2024-07-29 04:07:52,2023-11-14 05:45:46
1001,297,b2c,2023-09-01 16:35:51,2023-03-22 15:13:08
1002,297,climate-positive,2024-08-28 14:15:20,2024-06-30 13:06:35
1003,297,patent-holder,2021-06-20 19:24:53,2024-11-16 23:24:42
1004,297,women-led,2023-06-27 19:39:32,2023-01-20 21:44:11
1005,298,climate-positive,2024-06-20 22:47:20,2023-02-24 13:50:49
1006,298,deep-tech,2022-04-21 11:46:03,2023-07-06 12:57:58
1007,298,b2c,2022-08-14 10:28:38,2023-10-23 17:56:33
1008,298,series-a-ready,2022-02-03 23:11:23,2023-02-11 10:10:42
1009,298,high-growth,2021-03-22 16:15:33,2024-01-14 05:21:23
1010,299,deep-tech,2024-04-22 00:08:33,2023-10-11 01:49:38
1011,299,climate-positive,2023-05-12 08:52:42,2023-07-01 07:37:08
1012,299,high-growth,2024-12-13 15:28:34,2023-08-02 21:08:41
1013,300,d2c,2022-08-09 05:28:05,2024-12-13 10:27:33
1014,300,bootstrapped,2022-11-29 04:12:42,2023-01-28 03:26:51
1015,301,profitable,2023-02-24 10:06:27,2024-06-29 20:08:23
1016,301,unicorn,2023-06-12 20:14:07,2023-10-31 09:42:44
1017,301,high-growth,2024-09-19 18:48:51,2024-03-26 07:17:04
1018,301,deep-tech,2024-09-08 23:27:04,2023-08-08 16:10:45
1019,301,bootstrapped,2023-08-20 17:28:04,2024-06-09 14:54:48
1020,302,bootstrapped,2023-10-25 22:34:42,2023-08-24 18:26:32
1021,302,unicorn,2021-09-25 17:50:27,2024-09-18 17:41:45
1022,303,ipo-bound,2024-09-13 15:47:59,2023-01-05 18:29:17
1023,303,b2b,2024-03-01 10:11:06,2024-12-04 01:04:58
1024,303,unicorn,2021-02-02 18:25:29,2023-06-12 18:45:55
1025,303,rural-focus,2021-07-17 08:11:34,2024-03-04 07:26:58
1026,304,b2c,2023-08-01 02:28:59,2024-02-10 08:29:09
1027,304,deep-tech,2022-12-03 01:51:56,2023-06-30 05:28:08
1028,304,series-a-ready,2022-03-04 00:33:52,2023-10-14 01:20:07
1029,305,profitable,2021-02-04 17:51:45,2024-04-29 05:52:51
1030,306,government-backed,2022-10-13 10:58:23,2023-11-01 08:42:24
1031,306,d2c,2022-09-13 12:25:59,2024-11-11 08:49:56
1032,307,ipo-bound,2024-09-22 20:54:00,2024-01-12 22:52:52
1033,307,soonicorn,2021-10-28 01:23:52,2024-05-23 15:10:32
1034,307,unicorn,2022-09-08 15:44:31,2024-05-09 06:46:26
1035,308,profitable,2021-03-21 13:01:19,2023-05-08 10:19:36
1036,308,b2c,2021-06-22 01:15:42,2023-12-04 23:52:39
1037,308,seed-stage,2023-06-13 05:04:46,2023-12-20 11:00:12
1038,308,ai-first,2024-08-08 18:36:22,2023-05-23 09:06:33
1039,309,high-growth,2022-06-25 05:31:02,2024-06-16 00:53:08
1040,309,ai-first,2021-07-29 08:29:04,2024-06-27 10:45:36
1041,310,unicorn,2024-05-06 13:28:06,2024-01-26 11:07:00
1042,310,government-backed,2023-11-22 00:14:25,2024-10-12 16:41:41
1043,310,deep-tech,2021-12-28 02:21:49,2023-12-23 06:12:29
1044,310,climate-positive,2023-02-28 14:47:11,2024-03-29 22:37:49
1045,310,women-led,2023-11-15 18:05:24,2024-09-22 10:00:00
1046,311,deep-tech,2024-07-20 18:51:43,2023-09-13 01:42:13
1047,312,deep-tech,2022-09-14 06:20:37,2023-09-15 04:37:22
1048,312,b2b,2023-06-18 05:10:43,2024-09-27 20:19:03
1049,313,ipo-bound,2024-01-14 18:57:49,2024-02-23 13:15:13
1050,313,climate-positive,2022-04-15 06:27:17,2024-07-24 10:33:01
1051,313,series-a-ready,2022-02-15 16:36:46,2024-12-13 09:01:50
1052,314,export-focused,2023-04-17 09:44:10,2023-12-11 23:25:03
1053,314,high-growth,2024-05-05 03:52:56,2023-11-03 20:20:35
1054,314,deep-tech,2023-08-27 07:16:38,2023-12-31 03:48:59
1055,314,unicorn,2022-08-03 14:25:59,2024-12-17 02:34:45
1056,314,b2b,2021-04-22 09:07:32,2024-05-07 17:18:44
1057,314,women-led,2021-02-19 20:37:58,2024-10-13 23:02:49
1058,315,b2b,2024-03-31 10:52:06,2023-10-03 03:02:16
1059,315,series-a-ready,2021-01-11 21:18:33,2024-01-27 04:51:55
1060,316,b2b,2021-08-13 00:26:12,2024-05-19 21:06:31
1061,317,seed-stage,2024-12-03 23:11:04,2024-11-14 06:24:15
1062,317,b2b,2024-01-14 13:08:56,2024-02-08 18:58:39
1063,317,social-impact,2021-06-12 21:44:36,2024-01-01 15:33:01
1064,317,ipo-bound,2021-09-02 17:12:16,2024-04-23 12:25:28
1065,317,women-led,2022-06-27 01:29:28,2024-05-27 02:55:05
1066,317,bootstrapped,2021-09-10 00:29:10,2024-02-29 06:10:46
1067,318,export-focused,2024-05-17 08:49:44,2023-12-23 01:12:23
1068,318,ai-first,2021-11-19 18:08:51,2023-07-07 11:32:31
1069,318,women-led,2022-05-15 10:57:11,2023-02-03 17:47:38
1070,319,deep-tech,2023-08-03 21:58:17,2024-06-21 03:59:25
1071,319,women-led,2023-12-29 10:16:14,2023-02-08 16:56:46
1072,320,patent-holder,2022-06-08 20:57:37,2023-08-15 19:42:07
1073,320,rural-focus,2023-09-20 18:10:39,2024-05-22 20:55:24
1074,320,high-growth,2022-02-10 22:29:18,2023-11-20 07:54:28
1075,320,women-led,2024-05-06 06:09:30,2024-10-02 03:37:24
1076,321,b2b,2023-07-09 15:22:52,2023-01-14 08:24:27
1077,321,social-impact,2023-06-03 19:37:39,2024-07-30 09:21:04
1078,321,b2c,2023-08-19 21:20:23,2023-01-10 18:14:41
1079,321,ipo-bound,2022-11-14 12:03:55,2023-01-25 06:13:03
1080,322,seed-stage,2023-10-07 04:46:32,2024-04-26 23:50:56
1081,322,patent-holder,2023-04-21 10:48:48,2023-02-20 20:53:49
1082,322,b2c,2022-04-04 23:57:32,2024-07-02 06:04:23
1083,322,soonicorn,2022-12-04 04:42:44,2023-07-27 05:34:13
1084,322,d2c,2023-12-19 20:16:46,2024-08-20 06:42:50
1085,323,b2b,2021-02-12 08:01:09,2023-08-21 12:31:09
1086,323,government-backed,2021-08-13 12:24:29,2023-09-06 11:07:54
1087,323,ai-first,2021-01-23 09:50:47,2023-04-08 04:44:20
1088,324,export-focused,2022-09-04 21:43:13,2023-12-26 12:53:48
1089,325,ipo-bound,2022-08-13 20:51:28,2023-07-07 06:16:15
1090,325,b2c,2021-02-08 22:11:56,2024-10-28 03:56:45
1091,325,series-a-ready,2022-08-17 01:44:15,2023-05-21 01:37:21
1092,325,government-backed,2023-07-14 13:47:57,2024-03-05 02:03:38
1093,326,rural-focus,2024-06-22 23:25:31,2023-03-12 02:41:15
1094,327,ai-first,2023-03-16 04:34:16,2023-03-26 22:24:59
1095,327,women-led,2023-06-26 05:40:49,2023-03-17 20:29:26
1096,327,export-focused,2021-09-19 14:17:55,2024-04-26 20:49:32
1097,327,government-backed,2021-12-31 23:06:38,2023-11-10 15:22:56
1098,327,bootstrapped,2021-09-15 00:49:10,2024-08-20 02:01:52
1099,328,bootstrapped,2023-11-20 02:06:37,2024-02-18 15:33:09
1100,328,women-led,2023-07-17 04:15:53,2024-06-04 17:11:38
1101,329,bootstrapped,2022-05-08 08:54:51,2024-10-10 12:57:37
1102,329,women-led,2022-02-21 11:07:42,2024-03-17 16:23:10
1103,330,unicorn,2022-10-12 13:49:54,2023-10-22 11:14:24
1104,330,women-led,2021-12-13 17:07:11,2024-11-10 04:26:15
1105,331,bootstrapped,2023-01-16 08:43:57,2024-09-03 15:59:14
1106,331,women-led,2021-04-28 07:39:23,2024-12-19 11:09:36
1107,332,ai-first,2022-02-23 09:05:31,2024-02-16 22:03:33
1108,332,bootstrapped,2022-01-31 04:54:21,2024-10-07 07:05:12
1109,332,patent-holder,2022-04-11 17:44:55,2023-04-07 05:15:59
1110,332,high-growth,2022-07-21 06:05:48,2023-12-31 04:05:55
1111,333,seed-stage,2021-03-08 17:39:07,2024-12-04 05:42:41
1112,333,climate-positive,2024-12-29 12:08:23,2023-03-10 21:16:56
1113,333,women-led,2024-07-18 01:13:14,2023-02-20 03:07:36
1114,333,bootstrapped,2021-07-08 15:59:05,2024-07-12 05:49:29
1115,334,b2c,2021-07-19 04:21:34,2023-09-26 01:00:44
1116,335,soonicorn,2024-04-25 05:21:49,2024-06-08 18:59:14
1117,335,women-led,2024-03-26 18:23:51,2023-02-19 21:59:20
1118,336,unicorn,2022-04-07 17:55:46,2023-07-07 14:51:32
1119,336,women-led,2024-08-21 20:53:30,2023-10-29 04:27:56
1120,337,ipo-bound,2023-09-23 11:56:18,2024-06-28 08:34:30
1121,338,series-a-ready,2022-06-05 22:23:45,2023-07-24 16:20:35
1122,338,women-led,2022-02-06 01:37:04,2024-06-09 05:07:32
1123,339,patent-holder,2023-03-23 19:10:05,2023-05-20 05:36:10
1124,339,b2c,2024-02-20 18:46:54,2023-07-05 23:41:18
1125,339,b2b,2021-04-15 15:04:00,2024-12-20 02:24:53
1126,339,seed-stage,2023-05-27 07:37:11,2024-08-15 19:22:18
1127,339,deep-tech,2024-02-12 04:14:11,2023-01-02 06:10:57
1128,340,high-growth,2023-03-21 21:12:33,2023-12-13 11:47:57
1129,340,series-a-ready,2022-02-09 16:06:37,2023-03-28 02:29:26
1130,340,b2b,2023-10-01 11:09:22,2023-11-03 12:28:44
1131,341,climate-positive,2022-01-02 11:18:33,2024-01-26 09:47:29
1132,341,social-impact,2023-09-24 11:38:55,2024-12-29 10:06:01
1133,341,ai-first,2021-10-20 20:28:28,2024-02-17 19:39:09
1134,342,unicorn,2022-01-04 21:03:09,2023-03-31 10:57:01
1135,342,ipo-bound,2024-05-09 06:02:18,2024-07-09 00:00:04
1136,342,soonicorn,2022-01-01 13:26:45,2024-01-26 02:29:36
1137,342,patent-holder,2024-11-11 05:31:39,2024-12-20 14:27:02
1138,342,women-led,2023-10-26 02:30:58,2023-03-19 05:49:04
1139,343,climate-positive,2024-04-01 04:30:42,2024-02-20 13:51:19
1140,343,women-led,2024-01-04 14:33:56,2024-03-14 09:24:38
1141,344,d2c,2021-07-24 17:47:59,2023-04-06 01:11:46
1142,344,b2c,2021-10-28 19:55:46,2024-12-10 07:41:37
1143,344,rural-focus,2024-01-21 09:29:40,2023-07-28 05:50:51
1144,345,bootstrapped,2024-01-15 02:02:45,2024-11-29 12:52:26
1145,345,export-focused,2024-08-14 14:53:35,2023-11-24 09:45:43
1146,345,rural-focus,2023-03-17 13:05:56,2024-12-24 10:23:41
1147,345,deep-tech,2023-08-21 03:22:47,2024-07-11 09:32:57
1148,346,d2c,2022-06-09 19:05:16,2023-12-25 08:24:18
1149,346,seed-stage,2022-10-03 12:14:38,2023-06-14 16:21:51
1150,346,ai-first,2022-06-07 04:05:08,2024-05-17 00:48:35
1151,346,patent-holder,2024-10-26 15:34:32,2024-02-20 21:54:49
1152,346,rural-focus,2024-03-23 09:57:46,2024-02-01 10:34:27
1153,347,b2c,2021-05-24 17:41:39,2024-09-22 01:32:34
1154,347,climate-positive,2023-07-27 22:49:20,2024-01-21 15:55:19
1155,348,deep-tech,2024-12-06 18:38:54,2023-02-12 23:07:52
1156,348,high-growth,2023-04-02 12:44:18,2023-06-19 06:16:12
1157,348,bootstrapped,2024-12-15 04:00:36,2024-10-02 12:31:40
1158,348,export-focused,2024-09-24 20:50:33,2024-01-07 19:49:33
1159,349,climate-positive,2023-10-24 23:38:05,2024-11-21 02:17:35
1160,349,series-a-ready,2021-04-17 07:03:07,2024-02-14 09:56:21
1161,349,women-led,2022-09-07 06:25:48,2024-05-08 07:05:41
1162,350,bootstrapped,2021-07-28 14:58:03,2023-02-22 22:06:15
1163,350,ai-first,2023-10-17 07:11:16,2023-07-01 06:15:34
1164,350,b2b,2021-03-11 10:17:26,2024-07-19 07:41:27
1165,350,climate-positive,2023-06-19 08:40:35,2023-10-11 12:22:03
1166,350,women-led,2024-01-03 10:08:41,2024-06-26 11:20:33
1167,351,climate-positive,2023-05-24 09:19:28,2024-12-21 15:31:30
1168,351,d2c,2023-06-04 01:13:46,2023-12-21 13:58:18
1169,351,series-a-ready,2021-09-02 22:25:52,2024-03-13 11:29:04
1170,351,b2c,2021-10-14 13:45:15,2024-07-05 13:56:02
1171,352,government-backed,2024-03-30 14:26:03,2024-05-03 07:42:55
1172,352,profitable,2022-10-09 06:46:59,2024-07-19 23:36:22
1173,352,seed-stage,2023-05-17 11:43:57,2023-01-20 23:52:43
1174,353,government-backed,2024-02-11 15:43:15,2023-09-27 18:36:14
1175,353,social-impact,2023-09-28 14:36:30,2024-12-03 06:10:53
1176,354,seed-stage,2023-10-27 02:13:28,2024-05-02 08:24:34
1177,354,bootstrapped,2024-05-27 20:18:22,2023-02-24 16:42:19
1178,355,high-growth,2024-09-08 02:57:34,2024-09-03 15:55:10
1179,355,women-led,2023-11-06 02:48:39,2024-02-24 05:39:23
1180,355,social-impact,2021-07-14 00:25:04,2024-08-30 10:25:04
